longitude,latitude,altitude,Name,Source_File
105.841580419426,21.00450038872373,0.0,Cap treo 1,92. Route 124033-124019.csv
105.8415332177497,21.00429853898761,0.0,Cap treo 1,92. Route 124033-124019.csv
105.830833,21.006667,0.0,124019,92. Route 124033-124019.csv
105.8415332177497,21.00429853898761,0.0,Cap ngam 2,92. Route 124033-124019.csv
105.8414409447965,21.00038360028558,0.0,Cap ngam 2,92. Route 124033-124019.csv
105.8416937272745,20.99982436795321,0.0,Cap ngam 2,92. Route 124033-124019.csv
105.8608326535508,20.9954336273939,0.0,124033,92. Route 124033-124019.csv
105.8315247045365,21.00667158670298,0.0,MX,92. Route 124033-124019.csv
105.833954014651,21.00804369412561,0.0,MX2,92. Route 124033-124019.csv
105.8407610578237,21.00427441855842,0.0,MX3,92. Route 124033-124019.csv
105.8415351122459,21.00428778293376,0.0,MX4,92. Route 124033-124019.csv
108.2162602734522,16.07722826331825,0.0,Cột 3-MX,372. Route 215006 - 215038.csv
108.2333837283439,16.07741687672927,0.0,Cống bể 5,372. Route 215006 - 215038.csv
108.2343297480818,16.07763318744946,0.0,Cống bể 2,372. Route 215006 - 215038.csv
108.2345239013609,16.07785287328928,0.0,Cống bể 1-MX,372. Route 215006 - 215038.csv
108.2206579003439,16.0496049213361,0.0,Cống bể 1-MX mới,372. Route 215006 - 215038.csv
108.2328703117542,16.07760320931622,0.0,Cống bể 6,372. Route 215006 - 215038.csv
108.2341214757091,16.07739467096391,0.0,Cống bể 3,372. Route 215006 - 215038.csv
108.2338921328378,16.07718241627132,0.0,Cống bể 4,372. Route 215006 - 215038.csv
108.2323444,16.077875,0.0,Cống bể 7- MX,372. Route 215006 - 215038.csv
108.2378008055797,16.07767950439,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2377377995543,16.07769959258931,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2388226635905,16.08078272798192,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2386603065505,16.08095383215757,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.238212528375,16.08105799904155,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.23762785061,16.08116866722259,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2373982669186,16.08109024448116,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2372106384476,16.08090239049703,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2366504914475,16.08029581537839,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2362484336132,16.07983473149644,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2345260772588,16.07788833291165,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2343236209187,16.07764863909653,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2341214864881,16.07741170799199,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2338966084548,16.07721483371061,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2333835814839,16.07743055039708,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2328601255325,16.0776317845236,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2323420849156,16.07789830281657,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2314177427855,16.07671070624451,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2311405084012,16.075825424446,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2308667965814,16.07504117655009,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2307594538727,16.07399709734757,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2307457827758,16.07353137197392,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2309944069691,16.07197400600432,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2324335104212,16.06830031324873,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2321570906977,16.06818132833915,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2342031953919,16.06161718981177,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2365525854744,16.05341176493089,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2361305572981,16.05266566638586,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2355948326448,16.05193489109236,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2348840014994,16.0514842991637,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2340200235506,16.05122053216628,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2333260070061,16.05114377390119,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2333838834011,16.05073544242575,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2227459600822,16.04962303518991,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2224825749609,16.0498614508899,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2224195022428,16.05004150482278,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2221790662702,16.05002984343236,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2221759263424,16.04989047853062,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2219421367953,16.04953011176793,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.221050783327,16.04939534314754,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2208469998476,16.04963302259124,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2206559086658,16.04961817414593,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.220645967437,16.04953037335045,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2205802545125,16.0494698525682,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2205097692167,16.04942975393456,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2203647499984,16.04939501762775,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2201533113181,16.04936884548299,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2200655973785,16.04935670302752,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2199694638545,16.04934624185177,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.2199724265985,16.04941035851119,0.0,Tuyến cáp 215005-215038 R2 ngầm VNPT,372. Route 215006 - 215038.csv
108.21998,16.04941,0.0,Trạm 215038-14B duy tân,372. Route 215006 - 215038.csv
108.23634,16.07989,0.0,MX- Ngầm đường số 2 KCN Massdaland,372. Route 215006 - 215038.csv
108.23487,16.0592,0.0,MX Ngầm VNPT-Đường Hà thị Thân- sơn trà,372. Route 215006 - 215038.csv
108.2405839798761,16.08679384707093,0.0,Bể VNPT-MX,372. Route 215006 - 215038.csv
108.2158292021707,16.07658,0.0,Cột đặt MX,372. Route 215006 - 215038.csv
108.2399031724627,16.08614203922123,0.0,Bể VNPT,372. Route 215006 - 215038.csv
108.215624,16.076291,0.0,Cột điện lực,372. Route 215006 - 215038.csv
108.1548,16.07602,0.0,Site 215006,372. Route 215006 - 215038.csv
108.1777354941934,16.07557875763074,0.0,BĐ,372. Route 215006 - 215038.csv
108.15839,16.07485,0.0,"Ngầm -Treo Hoàng Thị Loan, Liên Chiểu- Đà Nẵng.",372. Route 215006 - 215038.csv
108.15683,16.07577,0.0,BĐ-ĐL Ngô Sĩ Liên,372. Route 215006 - 215038.csv
108.15791,16.07435,0.0,BĐ-ĐL Nguyễn Khuyến,372. Route 215006 - 215038.csv
108.1764468930704,16.07607836444319,0.0,BĐ,372. Route 215006 - 215038.csv
108.17628,16.07614,0.0,BĐ lý thái tông,372. Route 215006 - 215038.csv
108.23954,16.08649,0.0,MX Ngầm bể VNPT 04 khúc Hạo,372. Route 215006 - 215038.csv
108.1778323397316,16.07554179598198,0.0,Ngâm Treo BĐ,372. Route 215006 - 215038.csv
108.17365,16.07224,0.0,MX Ngầm 02 Kinh Dương Vương- Thanh Khê,372. Route 215006 - 215038.csv
108.19693,16.07223,0.0,MX Ngầm 761 Nguyễn Tất Thành- Thanh Khê,372. Route 215006 - 215038.csv
108.16003,16.07907,0.0,"MX Ngầm 02 Hòa Minh,Liên Chiểu, Đà Nẵng",372. Route 215006 - 215038.csv
108.216668,16.077848,0.0,Cột 1-MX,372. Route 215006 - 215038.csv
108.21527,16.08881,0.0,MX Phía Đông- Cầu Thuận Phước,372. Route 215006 - 215038.csv
108.2333697749234,16.07739980411583,0.0,bể số 3-MX,372. Route 215006 - 215038.csv
108.2342625271247,16.07763728383126,0.0,bể số 1-MX,372. Route 215006 - 215038.csv
108.21716,16.07835,0.0,JB Pole VNPT ID.12305,372. Route 215006 - 215038.csv
108.217256,16.07836,0.0,MX 96 Nguyễn Du,372. Route 215006 - 215038.csv
108.21706,16.07842,0.0,"BĐ-ĐL đường lý tự trọng, Đống Đa",372. Route 215006 - 215038.csv
108.2164084812617,16.07746259799204,0.0,Cột 2,372. Route 215006 - 215038.csv
108.22876,16.09921,0.0,Điểm Ngầm Treo 206 đống đa- Đà Nẵng,372. Route 215006 - 215038.csv
108.2338395998821,16.07718599711308,0.0,bể số 2,372. Route 215006 - 215038.csv
108.154809635465,16.07594986365487,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1547162613862,16.07591860705787,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1548777270712,16.07552911085041,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1564219448724,16.07634324673519,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1579139816525,16.07427318370791,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1590185958882,16.07584455968733,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.160449120956,16.07794664175437,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1596341906845,16.07847418901284,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1598546390097,16.07876658404309,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1587803283073,16.0794678461546,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1598646454434,16.07878379545117,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1600759418019,16.07906373099961,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.160856922176,16.078545843395,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1617621603872,16.07983858247395,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1736110511493,16.07210665857972,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1751280008762,16.07437932702815,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1756594770194,16.07510643966043,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1760021049718,16.07562108486629,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.176278596369,16.07614098995843,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1778452239728,16.07551891269908,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1779674725363,16.07583009244593,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.178616037446,16.07563635462977,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1793339588121,16.07538085215685,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1804409780469,16.07497225346227,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1809069189798,16.07481223389515,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1823475330332,16.07428834920732,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1829984472811,16.07413352531038,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1861090491955,16.07339118140988,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1884145789824,16.07299492672082,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1897347344879,16.07279655406231,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1929714024936,16.07234177408913,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1958286637553,16.07222334881218,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.1996894983572,16.0727139353589,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2012223735259,16.07308032783172,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2043753877133,16.0743760126793,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2059760463957,16.0752718201044,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2071162447674,16.07608016552896,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2078069259804,16.07660562290288,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2083421662783,16.07712994653495,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2091193214618,16.07787788901265,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2098632285788,16.07875273875315,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2110443193744,16.08018216767851,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2114249464104,16.07982158738482,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2115351296038,16.0796711801246,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2117962721867,16.0784497303203,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2119420955735,16.07845507114086,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2120767792526,16.0776519622841,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2153567265857,16.075578638438,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2157465818879,16.07620926337271,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2156242513366,16.07630310508502,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2155937861467,16.07633084465904,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2158249179591,16.07663596229082,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2162364126907,16.07726073007847,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2164120168374,16.07748588804704,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2166581891161,16.07788240581446,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2170714306995,16.07846325458824,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2171643312771,16.0783766910497,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2172635008658,16.07837645160727,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2193923721672,16.07857432844537,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2192212427469,16.08010474668637,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2190890625043,16.08088977705974,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2191655872845,16.08098811781005,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2191823243197,16.08128961937436,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2195590019049,16.08173739901247,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2203256724209,16.0821738417626,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2221346830394,16.08249629712714,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2220812296453,16.08280867557423,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2224267674199,16.08304073104975,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2216765442452,16.08404552929374,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2210831990527,16.08468619094289,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2193477673627,16.08565204214406,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2173246889285,16.08664741722288,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2159215467528,16.08728350960963,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2158417785673,16.08750531177659,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2157403572364,16.087529421048,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2154377072028,16.0878621049034,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2152456381316,16.08881375023475,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2151523510479,16.08934608560391,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2151502694987,16.08995073712243,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2151478613262,16.09026016653638,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.215046089351,16.09040882019464,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2150354410696,16.09119592060543,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2151752874851,16.09178674982525,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2152960260466,16.09198867008801,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.215879465211,16.09262844010047,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2163956554839,16.09288919913131,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2171405376618,16.09340928687592,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2178636680773,16.09379253148555,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2192130202538,16.09449676706135,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2240785757952,16.09689526072912,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2275402408515,16.09853184536622,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2287676502236,16.09918639625478,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2300689266168,16.09978310483445,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2306984038672,16.09835674713876,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2312404136846,16.09722923984213,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2340606718513,16.0947481269681,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.236454193565,16.09253937030262,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2405191438817,16.08903819223181,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2387435277951,16.08714320682015,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2399201841514,16.08620787803326,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.240569248348,16.08682628600556,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2408080020814,16.08661859617295,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2398810569637,16.08557678537747,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2368699807171,16.08246870418266,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2324060809818,16.07793372736352,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2329555037251,16.07765894718958,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2332827222394,16.077519384225,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2338952424142,16.0772725483274,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2363448186879,16.07990246829005,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2375065775065,16.0812147678338,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2386929123629,16.08101182761251,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2389229369016,16.08078991079133,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2388483311469,16.08039418454198,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2377281392738,16.07774264211846,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
108.2377869179034,16.07767695545203,0.0,372. Route 215006-215038,372. Route 215006 - 215038.csv
105.8339552404367,21.00805992801466,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8340078636772,21.00809718884315,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8349232261587,21.00712434838139,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8355617785026,21.00645584207608,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8352186569968,21.00618794949277,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8355688555201,21.00497149068796,0.0,Cap treo 1,Cap treo 124019-33.csv
105.835994987547,21.00344860415703,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8382980849371,21.00405244958524,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8393471461889,21.00427598135024,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8407600073192,21.00426048092862,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8410242480102,21.00424411450226,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8410356143807,21.0041426821455,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8412374403903,21.00415062246758,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8412545001592,21.00448608385966,0.0,Cap treo 1,Cap treo 124019-33.csv
105.841580419426,21.00450038872373,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8415332177497,21.00429853898761,0.0,Cap treo 1,Cap treo 124019-33.csv
105.8416890710146,20.99982470124161,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8417912197739,20.99955422441256,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8417281184501,20.99953641572737,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8423686731512,20.99792585039242,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8424552936587,20.99770898495983,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8424643202863,20.9975175221451,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8428507977397,20.99750041358597,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8441599754775,20.99723315755647,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8455404660161,20.99689525206794,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8460253696608,20.99673791910013,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8465594149459,20.99663976237743,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8469904945922,20.99655377193177,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8475637193358,20.99645582968961,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8479321825534,20.99641066788864,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8483997694193,20.99635788339575,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8489655081199,20.99628471088727,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8494633773471,20.99620360183116,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8497470852538,20.99616142160356,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8498276984296,20.99597152803953,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8498982968434,20.99580546752752,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8496583095408,20.99582781518244,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8496579885254,20.99574631046275,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8497558981927,20.99568033785407,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8499355247097,20.9956629863182,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8499671336787,20.99565335730411,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8500361460918,20.99574006922116,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8518524589046,20.9955298668289,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8524265230436,20.99545532737353,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8535873559824,20.99532369560141,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8549029512997,20.9951668916726,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8562234973474,20.99502345330801,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8569442881371,20.99495101511528,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8578140913724,20.99498639018208,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8586680932659,20.9950911090858,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8591530346875,20.99519599270721,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8598094772603,20.99536491751263,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8602823644784,20.99547532193459,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8605848678944,20.99554674079605,0.0,Cap treo 2,Cap treo 124019-33.csv
105.8607678927831,20.9954408943852,0.0,Cap treo 2,Cap treo 124019-33.csv
108.1421793037881,16.07191953049642,0.0,Cột MX,371. Route 215006 - 215009.csv
108.1414396867799,16.07186160283458,0.0,Cột -MX,371. Route 215006 - 215009.csv
108.15562,16.07117,0.0,Pole EVN 2,371. Route 215006 - 215009.csv
108.1430933053559,16.07445265554481,0.0,Cột ĐL,371. Route 215006 - 215009.csv
108.1419776861825,16.07181611814706,0.0,Cột,371. Route 215006 - 215009.csv
108.15151,16.07356,0.0,Tank Drain 5,371. Route 215006 - 215009.csv
108.15058,16.07324,0.0,Tank Drain 10,371. Route 215006 - 215009.csv
108.15313,16.07416,0.0,Tank Drain 2,371. Route 215006 - 215009.csv
108.1548743822289,16.07605249763223,0.0,Site 215006- Ngô Sĩ Liên,371. Route 215006 - 215009.csv
108.15182,16.07368,0.0,Tank Drain 7,371. Route 215006 - 215009.csv
108.15136,16.07348,0.0,Tank Drain 8,371. Route 215006 - 215009.csv
108.15092,16.07334,0.0,Tank Drain 9,371. Route 215006 - 215009.csv
108.1488580305253,16.07606990645562,0.0,MX  Ngầm 92 Nguyễn Lương Bằng -Hòa Khánh,371. Route 215006 - 215009.csv
108.15222,16.07387,0.0,Tank Drain 6,371. Route 215006 - 215009.csv
108.1535,16.07428,0.0,Tank Drain 1,371. Route 215006 - 215009.csv
108.1527,16.07404,0.0,Tank Drain 4,371. Route 215006 - 215009.csv
108.1501,16.07306,0.0,Tank Drain 11,371. Route 215006 - 215009.csv
108.15308,16.07415,0.0,Tank Drain 3,371. Route 215006 - 215009.csv
108.15009,16.07302,0.0,"Điểm Ngầm Treo,đường Ngô Sĩ Liên,Liên Chiểu, Đà nẵng",371. Route 215006 - 215009.csv
108.15472,16.07547,0.0,băng đường,371. Route 215006 - 215009.csv
